4637,2692
391,25338
14047,14116
2713,3096
14047,14115
190,34761
27738,33
190,34763
10700,10704
21623,18905
790,2692
3879,4174
12989,481
7058,391
13905,7681
23876,24017
1252,14525
12514,12517
12514,12516
12514,12515
8865,8866
11588,3836
10005,28722
2229,2728
28778,33
4072,4025
4117,33
2456,33759
23262,3018
11554,3987
8160,2789
8160,2788
14765,12068
25022,34005
169,1195
3400,1415
1055,2709
3274,4415
728,3610
10583,10579
5864,3643
9173,653
17608,653
12103,12220
3058,10410
6047,4440
34498,389
13122,481
4630,9418
8085,32300
8085,32303
8085,32302
34274,4072
692,33
9128,9116
979,81
1419,589
979,86
26828,26766
10027,10593
9418,268
276,2713
4440,4458
653,16924
653,16923
653,16922
653,16921
11857,33
1315,2256
69,7215
13589,5874
16408,2713
69,7210
69,7211
653,224
1143,27680
1315,2258
653,220
1143,27684
1143,27685
34438,1915
16502,24235
6965,1852
10203,346
4089,4782
2022,4
4087,4037
367,12696
4246,4243
367,12693
4077,4170
2022,8
9902,4440
10027,26564
10027,26565
10027,26567
3512,33
164,6800
232,10489
12048,391
20206,425
4483,224
14040,33
9784,9787
3382,3484
1507,740
13471,3534
3382,3480
4754,5586
7274,7127
4754,5584
34785,190
7309,69
3902,3797
9999,2761
986,445
20195,2694
3962,3382
3891,5204
3382,12021
15451,3030
15299,6478
3382,12020
359,3512
6498,5081
1486,33
24176,12299
13864,13865
653,479
32057,61
6582,9972
17917,18002
8859,8640
479,3245
3382,12024
21263,18905
4471,1427
1405,8085
1225,1173
8429,1704
979,7222
3887,4070
10027,14586
3446,513
11845,2816
6498,3855
16203,30275
1607,16029
26180,1155
1396,12832
1538,6003
1607,16021
1607,16023
2073,1153
6806,1536
7499,33
21504,18905
166,4425
4443,4444
9462,2207
18138,17104
1453,25555
13414,30301
278,3178
2761,13743
2761,13741
9939,15053
2761,13747
2761,13746
2761,13745
2761,13744
2761,13749
2761,13748
1568,121
7336,7133
263,3783
22421,2146
1445,15764
31202,31242
3534,1164
1413,4560
3795,3935
16933,653
7479,7264
4236,508
16791,579
20287,33
763,249
763,248
4025,4040
10499,10495
3370,7170
34844,34845
10035,525
6647,986
5903,30123
304,305
2592,2352
13723,13723
1186,2108
12673,575
4249,7062
1557,28228
3009,33148
1557,28226
1557,28227
1557,28224
1557,28222
1557,28223
3859,4025
4041,6683
1999,326
23827,23873
2801,33
479,16949
2969,4345
698,471
1064,17550
5974,15955
977,2716
481,4197
4296,25216
3474,4354
6690,4132
3354,3468
7451,7622
4209,10818
26685,921
4443,33
6003,1259
453,28796
850,3952
30113,30114
1687,1903
1687,1906
26334,26524
26334,26522
26334,26523
12738,1812
14784,14764
12523,12524
8114,6582
12523,12526
4209,12415
21009,18905
4209,12416
23346,33
1524,6684
8073,69
4209,12412
15334,15287
32156,140
1731,1862
25381,391
1731,1864
2077,2081
6488,6466
33024,9600
7712,7157
1785,1808
4070,11534
3914,3797
4070,11536
1270,1271
3591,6
3812,3917
1765,27682
14586,3144
865,1340
13527,11883
2763,2987
33126,16375
6826,6758
1445,16443
1445,16442
1445,16441
1445,16440
1445,16447
1445,16446
2879,2704
1445,16444
9311,1396
2119,2407
9532,9605
18160,16805
9532,9603
6019,30835
6003,1479
2678,10659
15172,10027
20859,18905
18473,16943
7309,7328
7309,7329
2698,17388
4081,3797
4081,3796
367,1811
6629,33
2437,6755
31313,2754
16160,2708
203,921
32824,32803
3030,701
1436,427
1436,425
15707,15103
481,769
140,34206
3505,20388
25107,25026
3505,20382
2823,214
12665,71
2495,2225
3505,20385
214,3228
1285,10397
35163,4088
4072,34251
250,12357
27127,27127
2970,2761
12696,11145
25443,25444
25443,25445
2769,27058
12027,10805
553,1336
20522,20534
639,218
367,444
25228,25026
14650,14576
6320,1507
367,442
6192,4359
8648,33
15967,33
27442,7765
29507,29527
20968,18905
3077,2877
31914,33
22810,22719
6309,33
2581,2058
1050,9670
499,156
7802,7801
7180,3812
7294,7605
10204,33
6498,4191
91,22556
15002,4070
1642,1658
68,7180
3797,3976
117,7476
3797,3974
122,287
3797,3972
17177,18195
3797,3970
561,763
15549,4111
7118,11889
168,184
7479,14097
27050,1255
9600,14137
4675,7996
4913,4913
4913,4914
4913,4915
11985,3382
6057,1197
1578,10504
2993,2945
3671,11829
20762,20452
20762,20451
1198,1198
1427,10027
1427,10024
1427,30155
3727,190
1427,10029
1427,30156
3671,11825
1427,30150
28161,33
17104,17392
9189,9185
7455,1436
7514,4415
3711,7605
4959,3881
324,3
650,609
16816,16816
24508,278
20083,2935
10575,11122
10575,11123
979,27523
479,17200
2389,32531
94,367
7524,8002
693,16769
10047,3879
426,2038
68,8312
19325,19270
69,8244
69,8246
69,8247
69,8248
2703,4540
25096,10337
239,12299
619,16246
19221,10150
239,12295
239,12291
15572,33
13510,33
9950,15388
1607,2187
1607,2189
24905,179
3785,11659
14743,14748
2746,12996
5028,4982
3052,3053
7479,8947
20073,22
17219,7756
2659,16401
3052,3054
2879,1427
2661,4610
850,4865
4234,10600
13107,2036
3570,2055
1386,278
9407,5464
1415,2229
6485,6466
4090,3409
4090,3408
22892,22699
7722,69
399,322
1419,16378
81,9000
7054,339
1972,1993
29493,29520
4714,33
1536,33634
1536,33632
1536,33630
1536,33631
3911,3836
29185,35246
1508,1403
1508,1404
212,58
3056,68
1278,6840
75,3190
29774,29775
1278,6844
11623,15804
1278,6849
2770,2754
427,613
391,4197
3411,2679
389,34571
13025,778
11623,15807
23916,20211
11657,9550
29959,29960
212,23513
9692,276
12004,3382
2453,2311
2453,2312
75,2823
33527,1536
27974,1143
5864,3048
5864,13656
31488,2754
2703,1070
31840,31330
3393,3597
4241,1671
18064,330
7486,1197
3554,233
11627,11605
10095,10061
8046,7283
3554,238
1340,1437
3501,575
1340,1435
21965,21966
7187,7880
6758,24982
214,3105
6,2948
214,3103
28421,1557
117,1295
1427,3608
12025,4213
979,556
11424,2416
27512,27511
13200,13202
226,339
226,338
276,16416
12317,4209
23479,1598
276,263
7590,7415
25723,25737
9645,20008
18356,18357
6630,3797
4,19
2761,3178
276,269
3065,35415
6582,15341
4610,232
2003,1581
2072,1195
4470,2692
1445,1237
1445,1236
2761,2883
8738,7157
326,212
8355,40
21519,18905
5877,6
525,2694
4213,11127
14868,1445
15449,3382
7965,7966
479,1015
3853,3923
33490,19182
31842,2754
3382,11827
1094,953
12771,481
6821,11484
8818,6758
4645,3382
29570,33
8111,7127
26072,26099
4069,3862
9601,10151
3843,29007
9913,4440
3836,11589
13678,3534
28662,112
23468,35545
21987,33
22301,389
16083,10574
972,1154
15488,14534
9678,3382
1557,5204
23608,23606
718,5871
5884,2999
718,5874
26919,360
4191,10053
359,29873
7131,7747
391,2731
7159,8063
14537,763
269,1557
12026,4209
23346,3886
1404,16213
7158,7847
7158,7846
20045,22
1432,7304
27484,27486
27484,27485
8985,8351
12299,944
29394,545
4831,170
6066,453
20856,18905
19069,545
1311,1293
1311,1295
1311,1297
3651,9725
2116,2225
1311,1298
4176,3216
6,9660
170,2731
154,249
154,248
164,453
2389,620
35302,14514
3030,11921
56,1224
152,2452
3141,226
2951,3704
22906,28004
2837,2869
1479,1558
151,14900
5918,1512
545,4260
1557,4550
1333,1279
17169,16805
2837,2867
1171,1171
14193,14194
224,18743
224,18742
224,18741
1625,1747
224,18745
3911,33
11184,11198
4072,93
21710,18905
21968,33
10989,22699
16807,16935
6867,7610
2818,1083
645,697
7789,7127
6628,3812
4410,639
3505,20486
10557,1629
17407,16784
100,2146
26992,8
2707,214
27417,292
2707,211
1461,13539
2569,2076
3474,200
7412,69
1376,1375
681,4410
28168,28004
19604,19550
8023,69
13946,2225
1624,33
575,2875
1485,1419
10864,14891
645,16825
645,16824
12792,12681
31192,338
6261,18979
4004,29285
10223,558
13113,238
33545,33424
212,4089
4191,34235
11183,11206
11183,11205
11183,11204
16783,12988
11175,2055
13800,1423
1225,865
470,476
3393,20144
3835,2803
979,32548
1445,2781
1198,652
1198,653
1445,2789
866,168
866,169
1464,1403
3139,1198
1464,1404
3770,1376
26931,33
10640,481
149,2058
15599,24903
1176,525
2949,23832
2690,2704
16924,16915
149,2055
2690,2703
7374,224
1432,443
24591,33
2347,886
4342,2761
1523,2692
6166,1311
1393,81
13587,33
219,23860
2005,6
34583,34584
25464,10909
16402,4103
1164,936
26964,360
666,17528
666,17526
666,17527
9097,9100
3370,4328
15,525
639,1198
24814,24816
24814,24815
24784,7291
28563,28564
4019,4842
705,2703
10553,10644
31262,2754
5307,5308
11104,10593
24477,278
13456,4226
10206,11563
1973,391
3887,3889
3887,3887
3336,3534
2082,3790
14890,14988
2692,2920
2769,360
6817,248
6817,249
7306,11730
4026,12042
9155,4252
32474,1205
653,381
10189,11910
16026,16025
653,389
393,1433
69,7399
7954,7955
1643,10800
653,17177
653,17176
653,17175
653,17174
653,17173
1454,1435
69,7395
653,17170
6166,2662
7155,87
7155,86
7155,81
20003,33
1419,19200
426,26843
18218,330
426,26845
28769,28734
426,26847
1445,16139
1445,16138
807,277
1445,16132
29310,29311
1445,16137
1445,16134
391,12447
2678,367
2678,360
4296,17080
18562,33
25586,2727
3984,4191
1376,16223
388,35815
3843,3652
25485,25534
25485,25535
388,35811
25485,25533
388,35813
388,35812
13078,276
1413,22
10928,4241
22240,22241
3405,12902
10134,3851
3652,4440
2389,1120
6498,4602
3836,11538
34742,190
4194,33
7286,7907
12731,33
24811,24837
399,459
10706,3077
4072,3825
17313,13946
4072,3823
11708,33
1445,13414
190,3290
1445,13418
19609,276
4072,3829
10527,35757
4315,33049
35102,2540
6568,33
12989,22
12989,26
1405,30498
27842,179
194,179
359,1873
1678,1569
3950,3888
3790,3078
508,997
2217,2064
3534,6091
2138,8286
4030,33
1162,1432
108,22
18543,3103
6099,33
860,865
219,24038
860,860
31078,7291
12561,3184
22167,33
18742,20592
2983,14436
6692,33
546,6169
7084,33
4253,364
1879,4302
8076,170
18744,33
20081,9680
15955,9647
12044,4241
15518,156
7942,7943
9739,13422
8722,170
3531,32700
3531,32701
3531,32702
6755,3785
3531,32704
3531,32705
12906,13057
468,1047
28687,28683
151,9548
29534,7826
6106,7145
5864,2879
2884,2803
27874,33
23057,449
2257,2079
18764,248
1404,1425
7712,1298
1972,12775
22510,18905
448,1301
17082,2926
9862,4440
320,30525
224,4643
1404,1420
20219,33
13906,13909
13000,4546
29404,545
13816,936
21866,18905
22,699
517,517
1529,1445
2793,2859
2793,2858
2793,2857
2793,2856
22,691
596,986
1419,2819
16857,33
7967,1247
10857,481
1558,33
9205,9214
310,4039
31921,2754
4257,33
1812,12663
1812,12662
1812,12661
1812,12660
1812,12667
2770,3571
1812,12669
1812,12668
3095,33
8381,4842
360,5198
2715,525
4140,2730
16998,1197
2985,479
2893,33
3988,3030
15523,33
19171,248
9659,5940
21152,18905
1419,30080
420,1256
229,525
3220,224
868,2771
1607,11141
21673,18905
1459,2728
1419,30083
16881,653
596,367
1961,2058
525,3087
596,360
432,1569
5066,5062
3631,214
427,2709
13428,15
12508,33
25060,1915
7755,8102
427,6071
14792,352
1393,3411
2695,525
1508,28292
30537,30075
2038,1545
19983,19982
8132,10397
2525,1980
13371,13277
5568,35234
15947,1557
4072,8052
2258,866
3753,3753
763,1403
26728,11453
3238,6607
357,293
14873,33
7401,69
4458,13006
11036,22699
14505,18905
7712,7291
3505,20485
9249,873
17711,18372
448,3534
274,281
19798,19550
639,2731
986,3534
7272,67
3919,4025
7272,68
801,13183
414,106
801,13185
801,13184
20074,276
8818,86
10194,1607
4344,13539
8818,81
10005,6093
68,6261
17032,9577
263,953
2416,27999
1428,1376
71,10281
3836,4175
3836,4174
20341,18905
224,2888
3836,4170
427,3078
15102,277
15102,276
10189,11909
19509,367
28556,28557
427,3074
4072,24722
3916,33
6796,9612
8670,7127
214,1980
1536,14585
2692,389
739,8085
6903,558
3745,780
197,62
197,61
4072,34357
7253,32401
16828,1198
4072,34358
108,33
13281,285
13281,287
22225,22227
14524,276
11101,14586
481,1530
4072,6446
525,10527
28212,33
212,11626
1431,1508
27577,31067
19252,426
986,4085
10403,1309
8328,7127
21252,18905
14436,6261
140,986
1980,1385
2155,2119
4344,718
2731,3411
4209,3757
214,1256
1608,1596
11893,11923
10591,10655
13884,13437
10591,10656
10601,133
553,4143
3537,214
2688,2901
4471,4471
278,8461
2253,2278
7061,448
4680,4679
1143,1076
17954,276
17954,277
27403,16055
2099,33
3560,24457
3560,24456
5975,2187
10574,6873
7479,14113
3616,2916
6744,6629
3366,2899
14436,12392
4303,878
19464,19465
6595,6596
2780,3016
10409,32803
4036,4036
3319,9079
12974,986
239,3254
2502,2475
9605,1332
18417,16805
8353,118
16169,1033
2146,2067
2146,2064
873,3781
48,2960
27291,42
2134,5079
2134,5078
1396,1818
1396,1817
2134,5076
2134,5071
15499,170
19432,18276
1536,30088
9808,9809
266,33
986,20190
3630,156
7083,338
6356,6315
1543,35556
2933,224
7451,8684
1858,681
30406,33
35163,2046
525,865
16953,1198
16477,8085
29185,33
9550,2586
3943,10057
14907,3409
2503,2058
1432,4150
3836,3851
25072,25026
13783,13809
4330,4347
13968,6825
19711,33
3836,3855
4330,4348
4330,4349
7446,2761
214,2750
3161,3931
14873,14875
6089,1197
14873,14877
14873,14870
14873,14872
4983,4850
14873,14879
2696,696
6681,6466
25450,25624
21648,18905
21478,18905
18760,18889
3463,691
16609,33
3869,3934
1419,6325
1419,6324
232,36
19676,19759
232,31
232,33
18704,33
7122,7374
19838,525
21496,18905
4764,12520
2659,986
31949,249
6582,389
17226,17227
980,170
8347,7826
2003,12800
3669,3382
30688,24518
12934,25543
12771,14575
7158,8370
33752,2456
9679,1445
269,278
3709,3730
269,276
1442,6066
48,56
1647,986
27813,1143
2502,1280
1489,10109
2188,203
4783,29357
3764,1427
16816,17601
525,2715
3077,2759
7374,2754
6758,11713
27822,33
986,25641
986,25640
16032,15951
20400,18905
9825,6
50,62
6446,4191
8090,224
13873,13873
980,4333
2054,389
2783,278
1419,739
19551,19550
7149,18963
15193,16
1022,6254
69,7626
3065,35302
979,22
1579,575
1032,10246
5278,2216
10430,1225
13493,33421
13493,33420
13493,33427
3411,420
156,11499
22128,1138
249,18953
7079,2055
4457,30283
2468,33
56,1315
3940,4085
5891,2755
3030,3976
1210,388
12912,12989
3890,4072
3890,4071
1422,986
2389,14033
20298,20299
12299,1432
258,1852
9457,9479
15103,15100
1413,2755
7290,7534
12367,570
30144,1419
2933,3812
863,788
3932,3377
448,35619
3237,3683
25723,33
1542,2998
381,3460
1445,2843
14857,29397
381,3464
1608,214
22149,2899
1419,25337
1419,25331
238,3637
9292,2707
15529,4071
3940,33
2272,2058
8160,9653
5950,427
11704,3531
29476,28676
1263,5157
9173,17784
12027,12055
11732,11775
10118,4014
2037,3042
8219,69
238,15764
11562,33
3933,3915
997,4290
525,1434
10204,1916
850,23533
33932,459
4039,3887
3531,11682
526,29431
11870,33
233,623
1419,9881
4070,3382
3890,6696
1678,1608
1536,1558
161,6771
23694,23606
1536,1557
28097,238
31969,2754
435,33
5116,1489
6788,69
979,7334
979,7333
10620,10559
1207,1209
238,4361
10620,10555
5262,292
7109,179
986,16476
2069,2115
20170,9952
7109,170
8,631
3060,33
19743,2502
10005,9666
3030,6450
24223,1432
3030,6452
2033,1290
2170,2171
2170,2173
2170,2172
13429,13888
13429,13889
1688,2704
27027,27028
2456,2495
2899,418
4468,9196
352,6744
7170,10289
61,292
3889,3916
3889,3917
1084,238
25278,25279
9249,9140
18209,16943
3056,7327
12989,892
547,1256
1315,1309
7514,3232
10893,10893
10909,11139
393,10373
20132,2692
7279,7359
10354,10356
10354,10355
4209,4213
1557,3534
24600,6498
1465,1536
15619,15809
15619,15808
29879,29491
15690,4191
30835,763
4675,7272
2749,115
30696,30697
88,1568
12027,4209
16794,1198
2441,2214
30696,30699
27024,360
21268,18905
360,27065
360,27064
360,27067
360,27066
360,27063
27612,7769
360,27069
360,27068
13879,2754
2064,1432
7266,1291
653,16769
1538,16524
953,277
953,276
29541,4336
1445,10650
1445,10651
2844,33
1445,10656
15064,13570
9981,6061
19306,23659
28959,6091
112,359
10641,596
2003,1685
2037,205
9549,1289
21719,18905
1557,7326
1802,33
179,2229
27980,1143
15955,986
1225,987
22408,1197
2082,2730
2372,2058
2754,33
9727,3502
9727,3503
20054,22
10685,33
30674,763
653,3025
653,3024
4491,4467
320,1407
13471,1413
442,487
4015,3820
4085,3796
4085,3795
4015,3823
4015,3825
9536,9543
4035,10050
3976,4018
4035,10055
31847,31340
4854,33
9916,4440
3976,4015
35320,35503
35320,35502
3341,9834
33208,6032
4490,2716
22,11440
3882,6467
1650,10546
3936,4072
19937,19850
19197,248
28354,1459
14586,2640
15245,158
32552,979
24346,24347
11118,11101
6281,6336
7548,8013
3502,2482
30210,30380
592,987
479,412
7183,7199
4344,2243
31532,2754
24301,24301
6949,6949
3888,33
453,9822
1289,184
4610,2242
631,1181
3734,780
2983,18836
9781,4440
156,3844
10403,801
3382,1489
156,3849
28554,28555
14938,14940
14938,14941
1432,24013
1432,24012
3000,1414
1432,24010
1432,24016
1432,24014
3130,33
16474,1404
160,19866
1488,33
202,69
1916,10651
1396,19501
653,7265
12912,4243
23102,4070
1916,10658
1445,9819
29316,4138
7223,69
1959,11887
7230,7529
27874,27875
9127,2727
14616,1427
12505,388
4138,15840
1094,1419
21465,18905
10035,28801
19480,1530
10601,481
29388,545
1478,1479
13441,33428
6134,1508
33787,33788
25964,25508
4728,2192
2649,10186
2259,2083
292,56
4072,3988
4072,3989
2244,2081
3212,1508
653,645
11304,12256
11304,12257
56,525
653,5689
625,276
12051,4209
3754,2225
50,2843
2570,2058
29192,1316
33506,33
23777,23777
24838,226
6012,427
10369,10350
1612,13080
22251,1197
12638,27468
12638,27469
16426,16424
10466,40
4015,5081
3911,1822
4439,4200
10561,1624
1057,16502
1057,16501
7091,1578
3393,1259
212,26703
1427,739
1574,36
17723,17724
1427,736
6,1205
16834,6498
425,1369
16779,776
4357,33
1574,33
4341,14729
1667,1668
1667,1669
8085,276
8481,2692
13416,24364
24704,4100
1507,33334
4209,564
7269,118
23823,24211
553,2245
1507,33338
12029,12357
3068,623
3867,3829
23192,4070
75,3302
1564,1790
1640,1640
20548,18905
4209,50
6758,2051
639,179
7621,7622
4209,56
22907,22699
2081,345
4384,3643
316,2058
1168,1061
3861,2653
25499,986
3463,4200
179,33169
20616,20543
8261,7127
63,590
9091,33
7646,29558
179,33168
13681,33
1573,107
3820,3920
2384,2058
25605,986
4198,481
55,6261
184,2082
6455,4191
4209,12120
2243,2079
2690,2879
3534,1415
3534,1413
11514,4071
93,36
25162,25026
3763,33
23602,10027
10530,158
200,36
17403,653
1528,33
200,33
23736,10526
2352,9549
5322,2134
7729,27916
27769,27811
7729,27915
11725,11750
1782,12169
18705,224
81,205
6060,391
3686,12055
1558,2728
7729,27918
40,1038
13010,165
30749,763
4218,33
575,24957
31173,31162
17857,389
24965,444
5864,28695
23312,23288
2352,6847
5864,28696
32938,1279
5864,28697
6780,6761
22811,22699
1434,30336
1507,2435
13505,179
11098,33
25475,25588
4414,18905
4596,269
9531,16320
7355,731
5864,28692
2636,2081
936,32846
5864,28693
9000,2352
5685,2243
936,32847
3355,3364
1427,4548
2970,33
33340,179
1427,4546
5666,2243
9528,9532
15947,1453
20312,18905
9528,9531
295,296
3812,6059
204,4166
295,298
9528,9539
30098,1419
2770,27830
10177,560
18827,7157
427,6228
6254,6254
4249,12042
5975,179
28361,28362
24329,33
14308,14309
22,3215
359,29913
3341,2761
27943,2456
14729,2727
3642,214
652,4311
3960,33
1461,986
327,3
866,9511
1143,18995
4089,212
2714,33
11516,5138
29601,28676
276,68
1468,10851
2240,2241
4245,859
565,34489
5271,5272
24880,24823
30986,170
12696,9192
31102,7291
14461,33
9577,3019
25683,2258
7380,33
31546,389
6750,287
1403,19048
8191,171
21275,18905
735,277
4040,3859
2761,5905
4346,4313
4040,3855
884,1032
20548,20549
1915,1568
14126,33
3582,1655
7264,7282
32181,32184
426,17313
4199,3597
22096,1197
19210,7157
2996,3425
18929,16151
11855,11856
854,160
1396,4294
20409,20554
508,1404
8074,4458
20409,20552
20409,20553
1227,276
8086,7259
1396,4291
7222,7894
7222,7895
156,15537
3383,6508
156,15535
156,15534
156,15533
391,6898
20405,6049
4783,4035
4783,4037
3560,352
7182,7199
2704,2703
2377,10590
8510,8510
1695,1568
19154,31933
27874,1143
389,4464
27841,1143
108,10487
1858,6607
1393,2662
168,3712
2430,530
12060,33
2761,691
3531,3627
9600,2417
1468,1417
1468,1414
14127,13997
23972,23841
1468,1410
4813,4815
14127,13998
12914,575
1468,1419
112,1340
194,3030
137,2981
17691,3096
389,17170
3196,740
10565,10590
27103,27089
620,15100
21083,18905
420,2003
1432,1508
69,5588
23261,4070
9478,1418
2659,8534
1225,2342
326,1223
6945,6946
9415,2754
21031,18905
14142,33
640,907
257,3
22186,35580
7171,117
6024,6025
1434,3534
6024,6026
3131,7347
4682,33
20630,1197
1298,7476
21158,18905
1298,7471
3018,24429
20061,4592
666,17117
1143,13681
1270,33
1419,28198
48,61
1584,33
2942,9692
4230,2187
2942,9695
1455,25905
3279,2716
31514,31516
4230,2189
16729,1445
11655,3531
20521,1197
18584,1198
7411,7196
161,1387
13616,1419
1290,11463
1290,11464
1812,151
11044,10590
1290,11467
1834,10573
4237,276
7420,8327
18241,1198
2253,2437
695,3579
26830,26832
26830,26831
579,16755
7194,7193
7194,7192
3237,3184
31040,7291
10203,3634
6758,8759
7194,7194
11701,11669
9577,16809
21811,18905
4209,3460
3860,3892
21147,18905
10867,10668
427,479
1256,639
696,16077
9564,2644
2645,33
35308,33
34251,5097
2829,276
653,17367
604,489
20167,200
935,35143
3030,3835
3206,3401
3030,3836
2210,3823
1522,3634
20409,16229
3754,631
3370,2985
6192,1205
31103,1990
278,2731
3212,2502
31195,4495
20207,98
10520,40
3843,33
986,25653
545,3364
545,3365
11145,12970
388,106
31574,31356
25472,15955
4714,4967
4714,4965
1311,7238
4004,3815
4004,3811
3421,276
35298,35378
2161,2338
979,32512
1198,18668
1198,18669
9981,33
1198,18662
1198,18663
1198,18660
1198,18661
1198,18666
1198,18667
1198,18664
1198,18665
3077,10552
16932,653
4339,6261
69,8036
28379,1557
2449,427
653,11955
32449,249
986,13010
69,8034
4191,4715
69,8033
2688,1225
13522,13435
179,2976
31467,2754
3077,10554
2830,2912
35532,35531
4224,212
2830,2919
10974,10940
2257,5195
232,112
1415,589
1459,1459
9566,11435
579,2926
1342,1445
976,481
30123,20036
591,936
1545,739
10448,2120
179,17614
24888,10372
1413,3307
7207,8774
7207,8773
7207,8772
12201,10149
11512,33
1460,6061
28740,14074
8238,33
9958,9959
9917,4440
69,4842
28793,4679
3393,169
4732,2192
1917,2029
1917,2028
3847,3797
276,601
8723,170
415,23659
13429,33525
10198,398
6469,6436
7234,7235
12356,33
9600,551
7159,7571
4492,979
11223,11224
10531,292
4524,427
2055,326
320,19699
238,8453
979,2770
601,19714
66,2083
3370,9695
1762,3571
2741,214
2456,33838
2456,33836
15245,4266
6895,6921
1464,1073
224,3560
2695,2449
13471,4440
359,5
359,8
7726,7127
338,266
4266,921
28591,23512
4209,10727
4209,10728
575,508
4150,4072
619,9128
29081,3289
3413,1001
1340,232
12242,1410
30199,13357
6288,6288
158,36
2692,2761
27443,27526
158,33
1314,6
4062,33
23340,33
9541,1316
2033,1158
33802,33758
2401,16805
9541,2662
25443,15954
9541,2661
17351,16805
4569,14480
27753,33
16906,17032
15947,5960
4012,15162
4012,15161
3823,3811
2719,2801
3889,3896
23063,22708
1769,1568
2899,9836
2899,9835
35254,35254
238,1131
8927,7127
9601,3896
1534,453
214,873
1263,161
1263,166
8855,7259
11624,5008
14858,2064
20560,2754
16339,16361
1340,2135
3891,3068
16339,16366
25446,25463
2033,860
7726,8039
2033,866
2033,865
9448,9447
2690,418
7222,18961
4094,3797
32866,32803
179,5839
3845,3988
2644,2038
12434,1396
6119,33130
10027,5971
681,19993
815,33
7336,8724
6756,33
1198,17724
17857,639
2713,33
11370,190
489,473
489,472
489,471
489,470
6063,986
489,476
22475,6168
489,479
1301,27556
1911,1916
8,10458
9952,8085
1427,1461
29288,4004
6032,238
11631,11559
15955,10762
3890,4040
2498,860
986,976
28423,28355
13010,15955
22315,22181
22315,22180
7376,171
15382,15433
23860,24046
10133,4209
6632,6466
224,4
224,6
1074,719
239,1464
3145,2758
1558,453
3395,3077
69,8661
9170,33373
13278,13358
347,352
36,13153
36,13152
36,13155
36,13154
36,13157
36,13156
36,13159
36,13158
19750,2755
3796,3812
3796,3810
3796,3811
7479,7960
6498,24711
4170,2691
4840,33
248,9873
15100,24046
360,238
1068,1445
3658,367
31800,31800
1068,1442
1582,1701
1423,6791
1582,1702
875,1536
10337,33
1916,11081
6498,24714
24888,24811
3813,29309
2111,292
33531,1536
4613,276
3769,4243
17036,16939
381,22
156,1543
2694,986
1451,2957
9122,3764
6758,30019
7543,1311
10553,1197
5518,5369
3832,3812
1822,2822
10857,1445
15417,587
248,2935
2283,33
205,61
12415,9577
205,63
14914,14948
2768,1445
1612,2725
17523,16805
6775,28676
8650,1301
8116,7108
3739,5611
15828,5008
5456,5457
67,2137
2592,361
2592,360
67,2138
10600,12268
1796,1812
2925,3604
2925,3605
2925,3603
18702,7196
9492,2225
399,1770
18702,18816
28,352
108,15298
3812,4163
3812,4161
876,896
2780,3427
2780,3426
3812,4169
3030,9882
1419,4200
453,28845
8043,212
378,4070
23319,23288
6208,427
8886,7157
1524,3879
10658,4241
10554,1671
10554,1678
1436,3048
2739,33
30685,24518
292,171
1479,269
18184,18184
3183,2747
3564,16199
12401,1464
7643,7127
22,20019
13423,13440
22,20018
16998,653
13423,13449
7993,13554
7326,170
481,878
846,849
846,848
33175,33
2888,68
6473,33
229,112
26815,1154
846,847
846,846
56,481
4342,3366
320,6748
378,15630
1197,4328
1505,1506
277,569
12928,481
277,561
277,562
277,564
23393,23288
1263,2659
1225,9981
1405,30095
3532,3911
6183,33
3532,3915
214,2924
214,2925
214,2923
33822,2456
10027,10298
7388,7235
214,2929
25544,25590
5022,2134
5918,6047
5002,2134
5948,1419
13645,7118
15417,11323
7347,4624
2688,30253
2725,1372
1410,8085
15764,4596
3796,3030
35538,2430
28807,8375
16570,2113
1295,68
1295,69
208,1153
499,471
9478,16881
26764,26764
2981,763
22042,1197
9928,4440
311,1536
26838,26839
11291,11186
1445,997
6531,31926
1729,357
470,736
1289,276
11604,3836
292,15005
1153,592
425,6755
3359,214
3824,11530
3914,3832
19736,3334
10115,4191
10208,11118
3812,131
697,51
9577,17344
4898,4975
388,10367
10109,10095
1607,10595
4072,11818
3088,389
9000,13214
10734,10560
149,12654
6867,6867
20686,20358
9611,9528
12942,2966
4867,4071
12569,1223
28941,8375
8116,170
1418,1432
6194,6203
8268,1033
5864,28946
2763,33
3797,4177
3797,4176
3797,4175
3797,4174
3797,4173
2058,1196
3797,4171
3797,4170
32954,1309
4468,14559
4209,12437
9577,1198
5875,653
3797,4179
3797,4178
1419,2966
1419,2965
19200,1419
28687,8375
20119,33
15092,15093
3897,3875
26348,10027
1311,7740
312,3
3895,10140
14489,15423
7302,3836
66,1385
333,991
269,184
11681,6793
28106,2558
14827,14764
6790,81
9647,986
1411,560
5986,12914
3602,1213
9605,1387
1379,7246
22456,22457
22902,22719
2761,525
19790,23866
2351,1251
3377,4173
1453,4160
4679,763
7758,1379
12287,8932
46,6134
3831,3855
32395,68
190,23684
190,23685
29678,34258
3228,33
1582,1746
15947,986
4095,3890
4095,3892
35,15
4095,3899
1427,3506
40,356
23270,4070
3940,23286
2437,250
3663,4436
19460,19461
19,9624
25339,391
1434,1419
3275,3451
1404,179
6495,6466
3150,268
420,2703
361,2036
12068,391
